name	description	p-value	q-value	phenotype	genes
CELL FATE COMMITMENT%GOBP%GO:0045165	cell fate commitment	1.0947833719262e-05	1.0947833719262e-05	1	SOX17,TBX3,FOXA2,SOX9,FGFR2,SMAD2,GATA3,APC,WT1
CELL FATE SPECIFICATION%GOBP%GO:0001708	cell fate specification	0.000154718226822654	0.000154718226822654	1	SOX17,TBX3,FOXA2,SOX9,APC
CELL GROWTH%GOBP%GO:0016049	cell growth	0.017794783757654	0.017794783757654	1	CTNNB1,USP9X,SOX9
CELL JUNCTION ASSEMBLY%GOBP%GO:0034329	cell junction assembly	0.0970801653733191	0.0970801653733191	1	CTNNB1,APC,PTEN,CDH1
CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN CELL-CELL SIGNALING%GOBP%GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	0.0284552260979137	0.0284552260979137	1	CTNNB1,PTEN,LRRK2,AKT1,GATA3
CELL-CELL COMMUNICATION%REACTOME DATABASE ID RELEASE 83%1500931	Cell-Cell communication	0.0213403899667934	0.0213403899667934	1	CDH1,PIK3CA,PIK3R1,CTNNB1,PTPN11
CELL-CELL JUNCTION ASSEMBLY%GOBP%GO:0007043	cell-cell junction assembly	0.0742283165390982	0.0742283165390982	1	CTNNB1,APC,CDH1
CELL-CELL JUNCTION ORGANIZATION%GOBP%GO:0045216	cell-cell junction organization	0.112655848021653	0.112655848021653	1	CTNNB1,APC,CDH1
CELL-CELL SIGNALING BY WNT%GOBP%GO:0198738	cell-cell signaling by wnt	0.016781148222442	0.016781148222442	1	CTNNB1,PTEN,LRRK2,GATA3
CELLULAR RESPONSE TO ABIOTIC STIMULUS%GOBP%GO:0071214	cellular response to abiotic stimulus	3.98386303831311e-10	3.98386303831311e-10	1	ATM,ATR,MAP2K4,TAF1,BRCA1,BRCA2,PIK3CA,TLR4,EP300,NPM1,MTOR,PTEN,SOX9,MAP3K1,STK11,CDKN1A,TP53
CELLULAR RESPONSE TO ALCOHOL%GOBP%GO:0097306	cellular response to alcohol	0.017794783757654	0.017794783757654	1	CTNNB1,CDH1,BRCA1
CELLULAR RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0071216	cellular response to biotic stimulus	0.0429463276079022	0.0429463276079022	1	NOTCH1,TLR4,SMC1A,TP53
CELLULAR RESPONSE TO BMP STIMULUS%GOBP%GO:0071773	cellular response to BMP stimulus	0.00533394159326279	0.00533394159326279	1	SMAD4,USP9X,ACVR2A,SOX9
CELLULAR RESPONSE TO CHEMICAL STRESS%GOBP%GO:0062197	cellular response to chemical stress	0.000101284231025651	0.000101284231025651	1	ATM,LRRK2,NFE2L2,KEAP1,PIK3CA,EGFR,MTOR,AKT1,PDGFRA,TP53
CELLULAR RESPONSE TO CHEMICAL STRESS%REACTOME%R-HSA-9711123.3	Cellular response to chemical stress	1.37177974127108e-05	1.37177974127108e-05	1	KEAP1,NOTCH1,CDKN2A,CDKN1A,AKT1,NCOR1,TBL1XR1,BRCA1,IDH1,NFE2L2,EP300,SIN3A
CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294	cellular response to decreased oxygen levels	0.00142154520484247	0.00142154520484247	1	NOTCH1,MTOR,VHL,NFE2L2,TP53
CELLULAR RESPONSE TO ENVIRONMENTAL STIMULUS%GOBP%GO:0104004	cellular response to environmental stimulus	3.98386303831311e-10	3.98386303831311e-10	1	ATM,ATR,MAP2K4,TAF1,BRCA1,BRCA2,PIK3CA,TLR4,EP300,NPM1,MTOR,PTEN,SOX9,MAP3K1,STK11,CDKN1A,TP53
CELLULAR RESPONSE TO EPIDERMAL GROWTH FACTOR STIMULUS%GOBP%GO:0071364	cellular response to epidermal growth factor stimulus	0.00422386907355477	0.00422386907355477	1	PTPN11,EGFR,SOX9
CELLULAR RESPONSE TO EXTERNAL STIMULUS%GOBP%GO:0071496	cellular response to external stimulus	0.000193625424792324	0.000193625424792324	1	LRRK2,MAP2K4,ARHGAP35,TLR4,MTOR,FOXA2,SOX9,MAP3K1,CDKN1A,TP53
CELLULAR RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0031668	cellular response to extracellular stimulus	0.00507014068819628	0.00507014068819628	1	MTOR,LRRK2,FOXA2,ARHGAP35,CDKN1A,TP53
CELLULAR RESPONSE TO FIBROBLAST GROWTH FACTOR STIMULUS%GOBP%GO:0044344	cellular response to fibroblast growth factor stimulus	0.00343440107484238	0.00343440107484238	1	FGFR3,PTPN11,FGFR2,EGR3
CELLULAR RESPONSE TO GAMMA RADIATION%GOBP%GO:0071480	cellular response to gamma radiation	0.00136447503140555	0.00136447503140555	1	ATM,ATR,TP53
CELLULAR RESPONSE TO HEAT STRESS%REACTOME%R-HSA-3371556.1	Cellular response to heat stress	0.0100147916900974	0.0100147916900974	1	ATR,MTOR,EP300,ATM
CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456	cellular response to hypoxia	0.00124671159899092	0.00124671159899092	1	NOTCH1,MTOR,VHL,NFE2L2,TP53
CELLULAR RESPONSE TO HYPOXIA%REACTOME DATABASE ID RELEASE 83%1234174	Cellular response to hypoxia	0.0324037387691706	0.0324037387691706	1	AJUBA,EP300,VHL
CELLULAR RESPONSE TO INDOLE-3-METHANOL%GOBP%GO:0071681	cellular response to indole-3-methanol	5.29551618255453e-05	5.29551618255453e-05	1	CTNNB1,CDH1,BRCA1
CELLULAR RESPONSE TO INORGANIC SUBSTANCE%GOBP%GO:0071241	cellular response to inorganic substance	0.00321640453012567	0.00321640453012567	1	EGFR,BRAF,ATRX,LRRK2,AKT1,CDH1,CDKN1B
CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479	cellular response to ionizing radiation	2.59726248306398e-05	2.59726248306398e-05	1	ATM,ATR,CDKN1A,BRCA1,BRCA2,TP53
CELLULAR RESPONSE TO LIGHT STIMULUS%GOBP%GO:0071482	cellular response to light stimulus	3.45527756789728e-05	3.45527756789728e-05	1	EP300,NPM1,STK11,TAF1,ATR,CDKN1A,TP53
CELLULAR RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0071260	cellular response to mechanical stimulus	0.0143510125322138	0.0143510125322138	1	TLR4,SOX9,MAP3K1,MAP2K4
CELLULAR RESPONSE TO METAL ION%GOBP%GO:0071248	cellular response to metal ion	0.00919309808084548	0.00919309808084548	1	EGFR,BRAF,LRRK2,AKT1,CDH1,CDKN1B
CELLULAR RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031669	cellular response to nutrient levels	0.0150512166736501	0.0150512166736501	1	MTOR,LRRK2,FOXA2,CDKN1A,TP53
CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599	cellular response to oxidative stress	0.000973307729528391	0.000973307729528391	1	EGFR,ATM,LRRK2,NFE2L2,AKT1,KEAP1,PDGFRA,TP53
CELLULAR RESPONSE TO OXYGEN LEVELS%GOBP%GO:0071453	cellular response to oxygen levels	0.00230904013661412	0.00230904013661412	1	NOTCH1,MTOR,VHL,NFE2L2,TP53
CELLULAR RESPONSE TO PEPTIDE%GOBP%GO:1901653	cellular response to peptide	0.173298050687356	0.173298050687356	1	PIK3CA,TLR4,AKT1,PIK3R1,TP53
CELLULAR RESPONSE TO RADIATION%GOBP%GO:0071478	cellular response to radiation	6.37255903029421e-07	6.37255903029421e-07	1	EP300,NPM1,ATM,ATR,STK11,TAF1,CDKN1A,BRCA1,BRCA2,TP53
CELLULAR RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:0034614	cellular response to reactive oxygen species	0.0103529631611696	0.0103529631611696	1	EGFR,AKT1,ATM,PDGFRA,NFE2L2
CELLULAR RESPONSE TO RETINOIC ACID%GOBP%GO:0071300	cellular response to retinoic acid	0.010351728756627	0.010351728756627	1	ATM,SOX9,EPHA3
CELLULAR RESPONSE TO SALT%GOBP%GO:1902075	cellular response to salt	0.00892704774971665	0.00892704774971665	1	BRAF,TAF1,CDH1,CDKN1B,PIK3CA
CELLULAR RESPONSE TO STARVATION%GOBP%GO:0009267	cellular response to starvation	0.0267153845132231	0.0267153845132231	1	MTOR,LRRK2,CDKN1A,TP53
CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560	cellular response to transforming growth factor beta stimulus	0.00287523700015201	0.00287523700015201	1	SOX9,SMAD2,SMAD4,TGFBR2,USP9X
CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356	cellular response to tumor necrosis factor	0.00549228290533011	0.00549228290533011	1	LRRK2,NFE2L2,AKT1,GATA3,BRCA1,TP53
CELLULAR RESPONSE TO UV%GOBP%GO:0034644	cellular response to UV	2.3000211309824e-05	2.3000211309824e-05	1	EP300,NPM1,STK11,TAF1,ATR,CDKN1A,TP53
CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS%GOBP%GO:0035924	cellular response to vascular endothelial growth factor stimulus	0.00103768304331173	0.00103768304331173	1	NOTCH1,PDGFRA,PIK3CA,EGR3
CELLULAR SENESCENCE%GOBP%GO:0090398	cellular senescence	5.20776964412721e-08	5.20776964412721e-08	1	ATM,CDKN2A,TBX3,NPM1,CDKN1A,CDKN1B,MAP2K4,TP53
CELLULAR SENESCENCE%REACTOME DATABASE ID RELEASE 83%2559583	Cellular Senescence	2.59130503940406e-05	2.59130503940406e-05	1	MAP2K4,CDKN2A,TP53,RB1,CDKN1A,CDKN1B,ATM,EZH2,CDKN2C
CENTRAL NERVOUS SYSTEM NEURON DEVELOPMENT%GOBP%GO:0021954	central nervous system neuron development	0.0097389660575894	0.0097389660575894	1	ARHGAP35,FGFR2,PTEN
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953	central nervous system neuron differentiation	0.00563639173564809	0.00563639173564809	1	ARHGAP35,SIN3A,PTEN,FGFR2
CENTROSOME CYCLE%GOBP%GO:0007098	centrosome cycle	0.0384641773546218	0.0384641773546218	1	CTNNB1,NPM1,BRCA2
CHORDATE EMBRYONIC DEVELOPMENT%GOBP%GO:0043009	chordate embryonic development	0.00124370832211846	0.00124370832211846	1	CTNNB1,SOX9,FGFR2,GATA3,TGFBR2,PDGFRA,BRCA1
CHROMATIN MODIFYING ENZYMES%REACTOME DATABASE ID RELEASE 83%3247509	Chromatin modifying enzymes	4.06622187374974e-08	4.06622187374974e-08	1	KDM5C,KDM6A,ARID5B,CCND1,MECOM,ARID1A,NCOR1,TBL1XR1,PBRM1,SETD2,EP300,NSD1,EZH2,DNMT3A
CHROMATIN ORGANIZATION%REACTOME DATABASE ID RELEASE 83%4839726	Chromatin organization	4.06622187374974e-08	4.06622187374974e-08	1	KDM5C,KDM6A,ARID5B,CCND1,MECOM,ARID1A,NCOR1,TBL1XR1,PBRM1,SETD2,EP300,NSD1,EZH2,DNMT3A
CHROMOSOMAL AND MICROSATELLITE INSTABILITY IN COLORECTAL CANCER %WIKIPATHWAYS_20220510%WP4216%HOMO SAPIENS	Chromosomal and microsatellite instability in colorectal cancer	3.31082731670355e-07	3.31082731670355e-07	1	BRAF,CTNNB1,CCND1,AXIN2,SMAD4,CDKN1A,KRAS,TGFBR2,SMAD2
CIRCADIAN BEHAVIOR%GOBP%GO:0048512	circadian behavior	0.000577135824948377	0.000577135824948377	1	TP53,PTEN,NCOR1
CIRCADIAN CLOCK%REACTOME%R-HSA-400253.3	Circadian Clock	0.0259386610951929	0.0259386610951929	1	NCOR1,TBL1XR1,EP300
CIRCADIAN RHYTHM GENES%WIKIPATHWAYS_20220510%WP3594%HOMO SAPIENS	Circadian rhythm genes	0.0183266968635738	0.0183266968635738	1	EP300,SIN3A,EZH2,NCOR1,PTEN
CIRCADIAN RHYTHM%GOBP%GO:0007623	circadian rhythm	0.00287523700015201	0.00287523700015201	1	NCOR1,EP300,PTEN,EGR3,TP53
CLASS I PI3K SIGNALING EVENTS MEDIATED BY AKT%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS MEDIATED BY AKT	Class I PI3K signaling events mediated by Akt	0.00692630333448833	0.00692630333448833	1	CDKN1B,MTOR,CDKN1A,AKT1
CLASS I PI3K SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS	Class I PI3K signaling events	0.0119657125631225	0.0119657125631225	1	PIK3CG,PIK3CA,NRAS,PTEN,KRAS,PIK3R1
CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20220510%WP4018%HOMO SAPIENS	Clear cell renal cell carcinoma pathways	3.52209801120964e-09	3.52209801120964e-09	1	KDM5C,PBRM1,EP300,SETD2,VHL,BAP1,MTOR,PTEN,PDGFRA,EGFR
CLOCK-CONTROLLED AUTOPHAGY IN BONE METABOLISM%WIKIPATHWAYS_20220510%WP5205%HOMO SAPIENS	Clock-controlled autophagy in bone metabolism	0.025017570832407	0.025017570832407	1	SMAD4,MTOR,NOTCH1
COAGULATION%GOBP%GO:0050817	coagulation	0.0789990883515376	0.0789990883515376	1	PIK3CG,PDGFRA,PIK3CA
COHESIN COMPLEX - CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20220510%WP5117%HOMO SAPIENS	Cohesin complex - Cornelia de Lange syndrome	0.000486409889360346	0.000486409889360346	1	RAD21,SMC1A,SMC3,PPP2R1A
COHESIN LOADING ONTO CHROMATIN%REACTOME DATABASE ID RELEASE 83%2470946	Cohesin Loading onto Chromatin	9.89110071656512e-06	9.89110071656512e-06	1	RAD21,STAG2,SMC1A,SMC3
CONNECTIVE TISSUE DEVELOPMENT%GOBP%GO:0061448	connective tissue development	0.0427575832334213	0.0427575832334213	1	FGFR3,SOX9,ARID5B
CONSTITUTIVE SIGNALING BY ABERRANT PI3K IN CANCER%REACTOME%R-HSA-2219530.1	Constitutive Signaling by Aberrant PI3K in Cancer	6.25352512764593e-06	6.25352512764593e-06	1	PIK3CA,PIK3R1,EGFR,KIT,HGF,PDGFRA,PTPN11,FLT3
CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 83%5674400	Constitutive Signaling by AKT1 E17K in Cancer	0.00332407589571132	0.00332407589571132	1	CDKN1A,CDKN1B,AKT1,MTOR
CONSTITUTIVE SIGNALING BY NOTCH1 HD+PEST DOMAIN MUTANTS%REACTOME DATABASE ID RELEASE 83%2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	0.00311745199189729	0.00311745199189729	1	NCOR1,TBL1XR1,EP300,NOTCH1
CONSTITUTIVE SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS%REACTOME DATABASE ID RELEASE 83%2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	0.00311745199189729	0.00311745199189729	1	NCOR1,TBL1XR1,EP300,NOTCH1
COREGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%COREGULATION OF ANDROGEN RECEPTOR ACTIVITY	Coregulation of Androgen receptor activity	0.000457519498967278	0.000457519498967278	1	CCND1,AKT1,AR,BRCA1,CTNNB1,CDKN2A
CORTICOTROPIN-RELEASING HORMONE SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2355%HOMO SAPIENS	Corticotropin-releasing hormone signaling pathway	0.032513587960057	0.032513587960057	1	BRAF,CTNNB1,TLR4
COSTIMULATION BY THE CD28 FAMILY%REACTOME%R-HSA-388841.4	Costimulation by the CD28 family	0.00589627134468859	0.00589627134468859	1	PIK3CA,PIK3R1,AKT1,MTOR,PTPN11,PPP2R1A
CRANIAL SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:1904888	cranial skeletal system development	0.00356034332321237	0.00356034332321237	1	TGFBR2,PDGFRA,FGFR2
CTNNB1 S33 MUTANTS AREN'T PHOSPHORYLATED%REACTOME DATABASE ID RELEASE 83%5358747	CTNNB1 S33 mutants aren't phosphorylated	0.00103768304331173	0.00103768304331173	1	APC,PPP2R1A,CTNNB1
CTNNB1 S37 MUTANTS AREN'T PHOSPHORYLATED%REACTOME DATABASE ID RELEASE 83%5358749	CTNNB1 S37 mutants aren't phosphorylated	0.00103768304331173	0.00103768304331173	1	APC,PPP2R1A,CTNNB1
CTNNB1 S45 MUTANTS AREN'T PHOSPHORYLATED%REACTOME DATABASE ID RELEASE 83%5358751	CTNNB1 S45 mutants aren't phosphorylated	0.00103768304331173	0.00103768304331173	1	APC,PPP2R1A,CTNNB1
CTNNB1 T41 MUTANTS AREN'T PHOSPHORYLATED%REACTOME DATABASE ID RELEASE 83%5358752	CTNNB1 T41 mutants aren't phosphorylated	0.00103768304331173	0.00103768304331173	1	APC,PPP2R1A,CTNNB1
CXCR4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CXCR4-MEDIATED SIGNALING EVENTS	CXCR4-mediated signaling events	0.00921701092036353	0.00921701092036353	1	PIK3CA,AKT1,MTOR,PIK3CG,PTPN11,PIK3R1
CYCLIN A:CDK2-ASSOCIATED EVENTS AT S PHASE ENTRY%REACTOME%R-HSA-69656.3	Cyclin A:Cdk2-associated events at S phase entry	0.00932206065346429	0.00932206065346429	1	RB1,CDKN1A,CDKN1B,CCND1,AKT1
CYCLIN D ASSOCIATED EVENTS IN G1%REACTOME%R-HSA-69231.9	Cyclin D associated events in G1	7.96217507648508e-07	7.96217507648508e-07	1	CDKN2A,RB1,CDKN1A,CDKN1B,CCND1,CDKN2C,PPP2R1A
CYCLIN E ASSOCIATED EVENTS DURING G1 S TRANSITION%REACTOME DATABASE ID RELEASE 83%69202	Cyclin E associated events during G1 S transition	0.00887345821935851	0.00887345821935851	1	RB1,CDKN1A,CDKN1B,CCND1,AKT1
CYTOPROTECTION BY HMOX1%REACTOME DATABASE ID RELEASE 83%9707564	Cytoprotection by HMOX1	0.00386154644602504	0.00386154644602504	1	NCOR1,TBL1XR1,NFE2L2,SIN3A
DASATINIB INHIBITION OF BCR-ABL%PATHWHIZ%PW032594	Dasatinib Inhibition of BCR-ABL	0.00178096578016968	0.00178096578016968	1	TP53,CDKN1B,PIK3R1,MTOR
DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 83%3769402	Deactivation of the beta-catenin transactivating complex	0.00126472241520159	0.00126472241520159	1	SOX9,APC,CTNNB1,SOX17,AKT1
DEFECTIVE BINDING OF RB1 MUTANTS TO E2F1,(E2F2, E2F3)%REACTOME%R-HSA-9661069.1	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	6.96846369167912e-05	6.96846369167912e-05	1	RB1,CDKN1A,CDKN1B,CCND1
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME%R-HSA-9704331.2	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	0.00332407589571132	0.00332407589571132	1	ATM,BRCA1,BRCA2
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA2 RAD51 RAD51C BINDING FUNCTION%REACTOME DATABASE ID RELEASE 83%9704646	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2 RAD51 RAD51C binding function	0.00332407589571132	0.00332407589571132	1	ATM,BRCA1,BRCA2
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA1 LOSS OF FUNCTION%REACTOME%R-HSA-9701192.2	Defective homologous recombination repair (HRR) due to BRCA1 loss of function	0.00332407589571132	0.00332407589571132	1	ATM,BRCA1,BRCA2
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA2 LOSS OF FUNCTION%REACTOME%R-HSA-9701190.2	Defective homologous recombination repair (HRR) due to BRCA2 loss of function	0.00110355703085924	0.00110355703085924	1	ATM,ATR,BRCA1,BRCA2
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 83%9701193	Defective homologous recombination repair (HRR) due to PALB2 loss of function	0.00332407589571132	0.00332407589571132	1	ATM,BRCA1,BRCA2
DEGRADATION OF BETA CATENIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DEGRADATION OF BETA CATENIN	Degradation of beta catenin	0.00157709402637917	0.00157709402637917	1	APC,CTNNB1,AXIN2
DEGRADATION OF BETA-CATENIN BY THE DESTRUCTION COMPLEX%REACTOME DATABASE ID RELEASE 83%195253	Degradation of beta-catenin by the destruction complex	0.0394614785560975	0.0394614785560975	1	APC,CTNNB1,PPP2R1A
DEPHOSPHORYLATION%GOBP%GO:0016311	dephosphorylation	0.0541902767513954	0.0541902767513954	1	PTEN,PTPN11,PPP2R1A,STK11
DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855	determination of bilateral symmetry	0.032513587960057	0.032513587960057	1	NOTCH1,TGFBR2,SOX17
DETERMINATION OF HEART LEFT/RIGHT ASYMMETRY%GOBP%GO:0061371	determination of heart left/right asymmetry	0.010764308108204	0.010764308108204	1	NOTCH1,TGFBR2,SOX17
DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368	determination of left/right symmetry	0.0303997193791582	0.0303997193791582	1	NOTCH1,TGFBR2,SOX17
DEVELOPMENT OF PRIMARY MALE SEXUAL CHARACTERISTICS%GOBP%GO:0046546	development of primary male sexual characteristics	0.000295099412735987	0.000295099412735987	1	AR,GATA3,KIT,SOX9,WT1
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137	development of primary sexual characteristics	0.000230347025025215	0.000230347025025215	1	AR,GATA3,KIT,PDGFRA,SOX9,WT1
DEVELOPMENT OF URETERIC COLLECTION SYSTEM%WIKIPATHWAYS_20220510%WP5053%HOMO SAPIENS	Development of ureteric collection system	0.000295099412735987	0.000295099412735987	1	GATA3,CTNNB1,CCND1,FGFR2,WT1
DEVELOPMENTAL CELL GROWTH%GOBP%GO:0048588	developmental cell growth	0.0170992778134018	0.0170992778134018	1	CTNNB1,USP9X,SOX9
DEVELOPMENTAL GROWTH INVOLVED IN MORPHOGENESIS%GOBP%GO:0060560	developmental growth involved in morphogenesis	0.000447592359797148	0.000447592359797148	1	NOTCH1,CTNNB1,USP9X,SOX9,FGFR2
DEVELOPMENTAL GROWTH%GOBP%GO:0048589	developmental growth	0.000331003035244244	0.000331003035244244	1	NOTCH1,CTNNB1,FGFR3,SOX9,FGFR2,ERBB4,USP9X,RUNX1
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	digestive system development	0.00356034332321237	0.00356034332321237	1	SOX17,KIT,PDGFRA,FGFR2
DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565	digestive tract development	0.00330373777545588	0.00330373777545588	1	SOX17,KIT,PDGFRA,FGFR2
DIGESTIVE TRACT MORPHOGENESIS%GOBP%GO:0048546	digestive tract morphogenesis	0.00223051629731392	0.00223051629731392	1	PDGFRA,FGFR2,SOX17
DIRECT P53 EFFECTORS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DIRECT P53 EFFECTORS	Direct p53 effectors	7.89147275155582e-06	7.89147275155582e-06	1	APC,CDKN1A,EP300,EGFR,RB1,FOXA1,PTEN,HGF,TP53
DISASSEMBLY OF THE DESTRUCTION COMPLEX AND RECRUITMENT OF AXIN TO THE MEMBRANE%REACTOME DATABASE ID RELEASE 83%4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	0.00533394159326279	0.00533394159326279	1	APC,CTNNB1,PPP2R1A
DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 83%9675136	Diseases of DNA Double-Strand Break Repair	0.00110355703085924	0.00110355703085924	1	ATM,ATR,BRCA1,BRCA2
DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 83%9675135	Diseases of DNA repair	0.00197257070872606	0.00197257070872606	1	ATR,BRCA1,BRCA2,ATM
DISEASES OF MITOTIC CELL CYCLE%REACTOME%R-HSA-9675126.2	Diseases of mitotic cell cycle	7.82145019948504e-05	7.82145019948504e-05	1	ATRX,RB1,CDKN1A,CDKN1B,CCND1
DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.6	Diseases of programmed cell death	0.00615281225330885	0.00615281225330885	1	EZH2,DNMT3A,CDKN2A,TP53
DISORDERS OF DEVELOPMENTAL BIOLOGY%REACTOME DATABASE ID RELEASE 83%9675151	Disorders of Developmental Biology	0.000457519498967278	0.000457519498967278	1	NCOR1,TBL1XR1,SIN3A
DISORDERS OF NERVOUS SYSTEM DEVELOPMENT%REACTOME DATABASE ID RELEASE 83%9697154	Disorders of Nervous System Development	0.000457519498967278	0.000457519498967278	1	NCOR1,TBL1XR1,SIN3A
DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077	DNA damage checkpoint signaling	5.76934744072982e-06	5.76934744072982e-06	1	CCND1,ATM,ATR,CDKN1A,CDKN1B,BRCA1,TP53,CHEK2
DNA DAMAGE RESPONSE (ONLY ATM DEPENDENT)%WIKIPATHWAYS_20220510%WP710%HOMO SAPIENS	DNA damage response (only ATM dependent)	3.81378162926266e-06	3.81378162926266e-06	1	PIK3R1,CTNNB1,CCND1,CDKN1B,SMAD4,NRAS,ATM,PTEN,CDKN1A,KRAS,MAP3K1,CDKN2A
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	3.19586360707012e-06	3.19586360707012e-06	1	ATM,CDKN1A,CDKN1B,TP53,CHEK2
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0030330	DNA damage response, signal transduction by p53 class mediator	4.41611795148182e-06	4.41611795148182e-06	1	ATRX,ATM,CDKN1A,CDKN1B,TP53,CHEK2
DNA DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP707%HOMO SAPIENS	DNA damage response	2.11762461089661e-08	2.11762461089661e-08	1	CCND1,ATR,RB1,BRCA1,CHEK2,CDKN1B,ATM,CDKN1A,SMC1A
DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME%R-HSA-2559586.3	DNA Damage Telomere Stress Induced Senescence	0.000486409889360346	0.000486409889360346	1	RB1,CDKN1A,CDKN1B,ATM,TP53
DNA DOUBLE STRAND BREAK RESPONSE%REACTOME DATABASE ID RELEASE 83%5693606	DNA Double Strand Break Response	0.000486409889360346	0.000486409889360346	1	BRCA1,BAP1,ATM,TP53,CHEK2
DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 83%5693532	DNA Double-Strand Break Repair	9.0235733402276e-05	9.0235733402276e-05	1	ATR,TP53,CHEK2,BRCA1,BRCA2,BAP1,POLQ,ATM
DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0031570	DNA integrity checkpoint signaling	1.00948349402268e-05	1.00948349402268e-05	1	CCND1,ATM,ATR,CHEK2,CDKN1A,CDKN1B,BRCA1,TP53
DNA IR-DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20220510%WP4016%HOMO SAPIENS	DNA IR-damage and cellular response via ATR	9.77000707541235e-05	9.77000707541235e-05	1	ATR,BRCA1,CHEK2,ATM,BRCA2,SMC1A
